,mainVariableName,sub0,sub1,sub2
1350,3,3,2,6
1351,3,10,6,5
1352,3,6,3,9
1353,3,2,5,0
1354,3,0,10,9
1355,3,6,3,4
1356,4,9,7,1
1357,4,8,1,2
1358,4,4,1,7
1359,3,9,5,9
1360,3,2,5,5
1361,3,6,9,2
1362,3,8,0,9
1363,3,10,9,9
1364,3,0,5,2
1365,3,9,9,4
1366,3,10,9,9
1367,3,7,3,8
1368,5,1,5,7
1369,5,2,7,2
1370,5,8,4,2
1371,2,4,6,4
1372,2,1,10,5
1373,2,8,6,5
1374,0,10,7,9
1375,0,8,8,9
1376,0,10,0,0
1377,5,0,8,1
1378,5,9,8,0
1379,5,1,7,9
1380,5,1,1,6
1381,5,8,8,2
1382,5,9,3,6
1383,5,9,1,6
1384,5,8,9,6
1385,5,1,9,6
1386,4,1,7,7
1387,4,8,7,8
1388,4,2,4,8
1389,3,2,9,1
1390,3,2,7,9
1391,3,7,6,0
1392,4,3,4,7
1393,4,5,2,0
1394,4,8,7,0
1395,0,9,9,5
1396,0,10,0,5
1397,0,8,3,9
1398,2,5,7,1
1399,2,10,2,7
1400,2,4,9,10
1401,2,7,9,4
1402,2,10,9,9
1403,2,10,8,7
1404,2,4,3,8
1405,2,7,7,7
1406,2,0,9,4
1407,2,7,8,7
1408,2,3,3,7
1409,2,5,6,3
1410,2,8,9,4
1411,2,5,6,8
1412,2,1,7,4
1413,4,2,4,2
1414,4,8,9,0
1415,4,2,0,0
1416,2,0,7,4
1417,2,1,8,5
1418,2,5,9,7
1419,5,4,9,2
1420,5,2,9,1
1421,5,2,1,7
1422,5,5,1,6
1423,5,4,6,6
1424,5,9,6,3
1425,0,2,5,2
1426,0,7,3,1
1427,0,8,7,7
1428,4,2,9,4
1429,4,4,1,0
1430,4,8,4,4
1431,0,1,7,9
1432,0,9,3,4
1433,0,4,2,2
1434,5,3,9,8
1435,5,3,9,6
1436,5,5,9,7
1437,2,8,4,6
1438,2,3,9,4
1439,2,5,10,8
1440,3,3,9,6
1441,3,6,5,6
1442,3,4,6,6
1443,0,3,2,10
1444,0,8,9,5
1445,0,8,4,9
1446,0,6,9,2
1447,0,6,7,5
1448,0,8,3,2
1449,1,5,5,3
1450,1,7,4,8
1451,1,2,5,7
1452,5,9,5,3
1453,5,1,3,5
1454,5,7,7,8
1455,5,5,5,1
1456,5,0,8,1
1457,5,1,3,6
1458,2,5,9,0
1459,2,5,9,3
1460,2,10,0,6
1461,3,6,4,5
1462,3,3,9,1
1463,3,3,2,1
1464,0,7,8,2
1465,0,4,9,3
1466,0,3,8,3
1467,2,5,7,8
1468,2,5,9,7
1469,2,9,0,5
1470,5,1,5,4
1471,5,3,5,9
1472,5,5,4,3
1473,5,4,5,0
1474,5,9,2,1
1475,5,4,8,4
1476,5,6,7,6
1477,5,10,7,2
1478,5,10,4,1
1479,3,6,4,5
1480,3,9,5,9
1481,3,3,7,1
1482,0,2,7,9
1483,0,5,0,6
1484,0,3,4,3
1485,2,4,5,2
1486,2,10,6,4
1487,2,1,8,8
1488,5,5,5,3
1489,5,8,3,4
1490,5,3,7,2
1491,1,4,2,4
1492,1,4,4,0
1493,1,5,8,7
1494,3,1,6,1
1495,3,9,5,6
1496,3,5,6,6
1497,5,9,3,8
1498,5,6,5,6
1499,5,1,2,2
1500,3,1,7,5
1501,3,3,7,8
1502,3,9,10,1
1503,3,1,7,8
1504,3,1,9,6
1505,3,7,0,1
1506,5,10,7,0
1507,5,4,7,9
1508,5,6,6,5
1509,2,8,9,0
1510,2,0,6,3
1511,2,0,6,6
1512,1,0,5,0
1513,1,0,4,4
1514,1,2,6,3
1515,3,7,2,4
1516,3,0,6,4
1517,3,2,5,8
1518,2,1,6,5
1519,2,10,4,5
1520,2,7,5,10
1521,3,6,2,6
1522,3,9,2,1
1523,3,2,1,4
1524,0,4,2,9
1525,0,4,2,3
1526,0,6,5,3
1527,4,3,2,8
1528,4,4,2,9
1529,4,3,4,9
1530,2,0,0,6
1531,2,3,10,9
1532,2,3,4,0
1533,4,7,9,10
1534,4,1,8,7
1535,4,2,5,10
1536,1,5,7,8
1537,1,9,7,10
1538,1,9,7,0
1539,4,4,5,10
1540,4,3,3,7
1541,4,0,5,1
1542,2,6,4,0
1543,2,5,9,1
1544,2,8,5,7
1545,3,0,10,7
1546,3,2,9,5
1547,3,2,0,2
1548,0,1,5,1
1549,0,5,3,7
1550,0,5,0,9
1551,1,3,10,5
1552,1,5,9,1
1553,1,8,7,4
1554,5,7,9,8
1555,5,2,5,5
1556,5,8,2,2
1557,3,1,4,1
1558,3,8,0,5
1559,3,10,7,0
1560,1,5,3,7
1561,1,8,4,9
1562,1,4,6,5
1563,1,8,6,5
1564,1,8,7,10
1565,1,5,3,6
1566,2,0,3,7
1567,2,8,4,0
1568,2,7,9,0
1569,0,10,6,4
1570,0,10,5,0
1571,0,1,0,8
1572,4,9,5,7
1573,4,8,5,6
1574,4,1,9,10
1575,4,7,5,2
1576,4,3,8,7
1577,4,9,1,8
1578,0,2,5,3
1579,0,0,0,1
1580,0,3,8,9
1581,2,2,9,8
1582,2,5,1,9
1583,2,7,0,4
1584,5,9,7,5
1585,5,5,3,1
1586,5,10,8,7
1587,1,1,6,6
1588,1,4,9,8
1589,1,6,2,6
1590,1,9,3,6
1591,1,4,6,9
1592,1,5,2,1
1593,5,6,6,3
1594,5,3,7,5
1595,5,9,2,8
1596,1,9,7,5
1597,1,4,10,4
1598,1,10,7,10
1599,2,2,0,9
1600,2,7,3,9
1601,2,9,5,7
1602,3,7,5,5
1603,3,0,5,6
1604,3,1,6,6
1605,5,7,4,0
1606,5,2,7,8
1607,5,3,2,3
1608,4,8,1,4
1609,4,1,9,4
1610,4,4,7,8
1611,0,4,9,9
1612,0,6,8,0
1613,0,0,2,9
1614,1,5,4,5
1615,1,3,9,3
1616,1,5,6,5
1617,0,8,5,9
1618,0,3,9,2
1619,0,2,7,2
1620,4,7,5,4
1621,4,3,7,0
1622,4,3,4,1
1623,4,1,8,9
1624,4,7,9,8
1625,4,3,0,6
1626,5,9,7,2
1627,5,7,2,7
1628,5,7,2,4
1629,5,4,6,0
1630,5,0,6,6
1631,5,5,8,3
1632,5,7,1,8
1633,5,5,6,4
1634,5,9,6,6
1635,2,3,0,4
1636,2,7,7,5
1637,2,10,3,1
1638,2,9,9,1
1639,2,3,2,0
1640,2,7,9,6
1641,2,6,8,4
1642,2,7,5,5
1643,2,0,1,7
1644,4,8,6,9
1645,4,1,6,6
1646,4,7,4,8
1647,2,9,9,8
1648,2,10,7,3
1649,2,5,3,3
1650,4,1,0,8
1651,4,8,5,7
1652,4,8,6,1
1653,2,8,5,9
1654,2,9,0,1
1655,2,8,5,2
1656,4,6,5,8
1657,4,3,6,0
1658,4,1,0,4
1659,4,8,1,9
1660,4,1,6,2
1661,4,5,5,5
1662,5,1,7,1
1663,5,2,4,7
1664,5,3,4,0
1665,4,8,5,7
1666,4,7,0,7
1667,4,7,10,7
1668,2,1,5,0
1669,2,0,4,3
1670,2,10,1,6
1671,2,2,6,1
1672,2,0,4,6
1673,2,8,8,4
1674,5,5,6,8
1675,5,3,2,5
1676,5,4,4,1
1677,5,1,9,3
1678,5,9,7,9
1679,5,0,6,8
1680,2,6,8,10
1681,2,1,3,8
1682,2,10,3,4
1683,5,3,9,1
1684,5,4,1,5
1685,5,7,6,8
1686,4,7,7,8
1687,4,4,5,10
1688,4,4,5,9
1689,4,8,5,9
1690,4,4,1,4
1691,4,0,9,7
1692,2,1,4,6
1693,2,3,3,8
1694,2,5,4,9
1695,5,1,4,6
1696,5,1,2,8
1697,5,10,2,8
1698,1,5,3,3
1699,1,5,4,6
1700,1,9,8,5
1701,3,1,0,0
1702,3,3,3,0
1703,3,2,5,2
1704,5,3,7,5
1705,5,1,9,9
1706,5,1,6,7
1707,1,8,1,6
1708,1,2,5,8
1709,1,1,9,4
1710,2,3,0,8
1711,2,10,7,9
1712,2,8,4,6
1713,5,6,1,6
1714,5,0,8,8
1715,5,5,1,4
1716,5,3,9,0
1717,5,1,2,7
1718,5,3,7,7
1719,4,8,5,5
1720,4,1,7,9
1721,4,2,5,0
1722,4,5,1,3
1723,4,2,10,6
1724,4,1,7,10
1725,4,2,7,0
1726,4,8,10,3
1727,4,2,5,3
1728,3,7,0,4
1729,3,2,5,5
1730,3,2,0,8
1731,0,2,3,10
1732,0,2,1,3
1733,0,2,7,5
1734,1,4,4,9
1735,1,2,5,3
1736,1,4,1,1
1737,5,5,1,8
1738,5,1,2,0
1739,5,6,6,7
1740,1,5,4,8
1741,1,1,5,1
1742,1,5,1,4
1743,5,2,6,0
1744,5,3,3,7
1745,5,5,4,5
1746,1,0,0,9
1747,1,10,4,4
1748,1,5,2,2
1749,0,4,5,3
1750,0,1,6,8
1751,0,4,4,7
1752,1,6,4,0
1753,1,2,8,10
1754,1,1,3,5
1755,0,4,8,5
1756,0,6,6,5
1757,0,3,0,9
1758,3,9,5,7
1759,3,6,5,5
1760,3,6,3,7
1761,0,2,9,10
1762,0,9,3,5
1763,0,6,9,5
1764,0,2,2,4
1765,0,7,8,2
1766,0,8,3,4
1767,5,10,1,2
1768,5,3,8,1
1769,5,6,3,1
1770,3,2,6,1
1771,3,7,0,5
1772,3,5,5,2
1773,1,4,9,3
1774,1,1,4,3
1775,1,8,3,9
1776,4,1,7,9
1777,4,7,5,3
1778,4,8,9,3
1779,5,9,7,5
1780,5,3,4,7
1781,5,7,4,7
1782,4,8,5,7
1783,4,4,6,6
1784,4,0,7,3
1785,0,1,1,5
1786,0,7,2,4
1787,0,9,7,4
1788,4,1,6,7
1789,4,6,3,3
1790,4,0,2,9
1791,0,1,6,7
1792,0,0,6,0
1793,0,9,3,3
1794,4,9,2,2
1795,4,1,1,10
1796,4,0,5,6
1797,0,9,0,7
1798,0,1,7,9
1799,0,2,0,3
1800,4,8,7,5
1801,4,9,9,7
1802,4,2,7,3
1803,0,8,2,5
1804,0,9,0,6
1805,0,9,3,6
1806,3,10,5,2
1807,3,2,0,1
1808,3,4,7,1
1809,0,1,3,6
1810,0,3,8,5
1811,0,4,3,7
1812,2,5,9,9
1813,2,6,6,7
1814,2,1,4,8
1815,4,7,5,9
1816,4,0,5,7
1817,4,1,6,2
1818,2,5,8,6
1819,2,6,0,6
1820,2,4,5,10
1821,4,2,6,0
1822,4,8,2,0
1823,4,7,7,9
1824,1,2,7,7
1825,1,1,3,2
1826,1,9,7,5
1827,5,3,7,1
1828,5,8,0,7
1829,5,3,3,0
1830,1,1,5,4
1831,1,4,0,8
1832,1,8,7,5
1833,3,1,5,4
1834,3,2,10,0
1835,3,1,5,4
1836,5,3,4,1
1837,5,7,7,3
1838,5,3,4,7
1839,5,2,3,5
1840,5,2,7,0
1841,5,1,4,1
1842,4,0,0,8
1843,4,2,2,2
1844,4,1,6,8
1845,2,5,1,3
1846,2,7,7,4
1847,2,2,5,1
1848,0,3,7,7
1849,0,8,8,4
1850,0,8,3,1
1851,1,8,9,7
1852,1,4,2,7
1853,1,9,6,4
1854,0,3,7,6
1855,0,3,3,1
1856,0,7,3,2
1857,1,9,2,10
1858,1,4,5,10
1859,1,6,9,9
1860,3,2,2,4
1861,3,6,2,0
1862,3,1,9,2
1863,1,8,4,0
1864,1,9,8,7
1865,1,9,10,1
1866,0,4,7,5
1867,0,7,9,3
1868,0,8,0,1
1869,3,6,5,4
1870,3,2,9,4
1871,3,1,2,7
1872,2,8,1,1
1873,2,0,0,3
1874,2,2,7,9
1875,5,0,1,9
1876,5,4,3,1
1877,5,3,2,1
1878,2,5,8,6
1879,2,8,5,4
1880,2,6,6,1
1881,4,1,3,0
1882,4,2,8,4
1883,4,2,9,8
1884,1,4,10,7
1885,1,6,10,3
1886,1,3,8,0
1887,5,2,8,1
1888,5,9,5,5
1889,5,3,6,2
1890,4,8,5,6
1891,4,8,7,10
1892,4,7,7,9
1893,4,8,7,9
1894,4,2,7,7
1895,4,4,2,4
1896,2,6,6,6
1897,2,10,1,9
1898,2,4,8,2
1899,0,8,8,7
1900,0,7,2,6
1901,0,4,3,9
1902,4,1,5,8
1903,4,1,9,9
1904,4,1,2,9
1905,5,9,7,1
1906,5,2,8,6
1907,5,4,3,5
1908,3,2,9,4
1909,3,10,3,5
1910,3,6,9,5
1911,1,6,3,1
1912,1,4,8,2
1913,1,1,9,4
1914,2,5,5,9
1915,2,0,9,6
1916,2,6,1,9
1917,3,0,5,9
1918,3,0,3,9
1919,3,6,6,1
1920,3,2,3,4
1921,3,5,2,9
1922,3,10,3,0
1923,1,2,3,7
1924,1,6,2,8
1925,1,6,7,4
1926,5,7,3,5
1927,5,6,7,3
1928,5,5,6,2
1929,4,7,5,9
1930,4,7,8,2
1931,4,6,9,9
1932,1,6,1,8
1933,1,8,7,7
1934,1,5,9,1
1935,3,2,4,1
1936,3,1,9,1
1937,3,10,2,3
1938,4,7,6,8
1939,4,8,8,0
1940,4,6,0,7
1941,5,2,8,9
1942,5,6,6,8
1943,5,4,5,7
1944,0,2,3,6
1945,0,4,8,0
1946,0,9,3,6
1947,0,2,1,8
1948,0,2,2,4
1949,0,3,2,6
1950,1,9,5,8
1951,1,6,1,9
1952,1,4,5,6
1953,2,8,3,7
1954,2,2,9,1
1955,2,5,7,1
1956,1,6,2,8
1957,1,6,9,5
1958,1,5,3,7
1959,0,2,4,3
1960,0,6,1,4
1961,0,8,7,4
1962,3,5,9,0
1963,3,7,6,1
1964,3,2,3,5
1965,4,7,5,9
1966,4,4,5,10
1967,4,9,0,2
1968,1,2,1,5
1969,1,4,7,7
1970,1,2,7,9
1971,4,4,5,3
1972,4,2,9,3
1973,4,4,5,3
1974,5,6,2,7
1975,5,3,3,8
1976,5,7,5,8
1977,0,5,4,1
1978,0,7,3,3
1979,0,1,3,4
1980,5,2,8,8
1981,5,9,5,1
1982,5,0,7,8
1983,3,2,1,2
1984,3,2,6,6
1985,3,5,4,1
1986,3,7,3,9
1987,3,6,2,6
1988,3,1,6,3
1989,1,4,3,4
1990,1,6,5,4
1991,1,4,5,2
1992,1,6,4,10
1993,1,6,7,3
1994,1,10,10,4
1995,3,9,5,1
1996,3,2,7,6
1997,3,6,3,1
1998,5,1,2,5
1999,5,7,7,1
2000,5,0,3,1
2001,0,5,8,5
2002,0,4,6,7
2003,0,9,6,3
2004,3,9,4,2
2005,3,1,9,2
2006,3,1,5,10
2007,4,8,7,9
2008,4,8,4,9
2009,4,7,10,7
2010,5,1,8,1
2011,5,8,6,8
2012,5,4,4,1
2013,3,2,6,5
2014,3,1,8,3
2015,3,5,4,0
2016,4,1,8,2
2017,4,2,1,7
2018,4,1,5,9
2019,1,3,3,8
2020,1,7,3,2
2021,1,9,8,1
2022,5,0,5,2
2023,5,4,3,7
2024,5,0,5,2
2025,4,4,2,1
2026,4,2,2,5
2027,4,7,2,7
2028,5,5,3,2
2029,5,4,1,1
2030,5,2,1,8
2031,3,1,3,1
2032,3,9,5,5
2033,3,9,8,8
2034,5,8,3,1
2035,5,10,2,1
2036,5,0,7,5
2037,1,6,7,2
2038,1,10,2,6
2039,1,4,2,1
2040,0,6,1,6
2041,0,0,3,4
2042,0,9,2,7
2043,0,9,1,10
2044,0,3,5,3
2045,0,3,0,5
2046,2,7,1,2
2047,2,2,5,2
2048,2,9,3,1
2049,5,4,6,1
2050,5,6,8,1
2051,5,1,9,2
2052,2,8,9,3
2053,2,3,1,7
2054,2,10,10,4
2055,2,3,2,8
2056,2,4,7,1
2057,2,10,8,9
2058,0,1,6,2
2059,0,2,5,7
2060,0,5,1,5
2061,4,2,8,8
2062,4,2,0,6
2063,4,7,8,1
2064,2,1,4,2
2065,2,3,6,8
2066,2,1,7,1
2067,1,4,6,5
2068,1,3,5,1
2069,1,5,6,6
2070,3,2,4,9
2071,3,5,5,6
2072,3,6,0,6
2073,5,5,9,3
2074,5,7,1,2
2075,5,9,5,2
2076,2,10,3,3
2077,2,3,8,2
2078,2,5,7,7
2079,5,7,7,2
2080,5,0,1,4
2081,5,4,6,8
2082,3,7,6,9
2083,3,9,5,3
2084,3,7,4,3
2085,5,0,2,8
2086,5,9,2,5
2087,5,2,4,7
2088,2,0,3,1
2089,2,6,4,2
2090,2,8,7,8
2091,4,6,2,8
2092,4,0,2,6
2093,4,6,1,8
2094,1,3,8,1
2095,1,4,4,3
2096,1,3,0,4
2097,5,1,9,1
2098,5,2,9,2
2099,5,6,7,5
2100,2,7,6,6
2101,2,7,6,9
2102,2,6,7,5
2103,0,8,4,2
2104,0,3,1,5
2105,0,3,6,6
2106,2,4,8,7
2107,2,0,7,8
2108,2,10,3,5
2109,4,0,9,5
2110,4,2,7,6
2111,4,6,0,4
2112,4,1,2,7
2113,4,1,6,0
2114,4,4,1,1
2115,0,3,6,5
2116,0,2,5,4
2117,0,3,8,10
2118,5,2,10,9
2119,5,1,9,6
2120,5,9,10,5
2121,1,1,2,5
2122,1,3,1,9
2123,1,2,9,9
2124,4,0,2,6
2125,4,0,1,6
2126,4,4,6,4
2127,3,3,5,0
2128,3,6,7,2
2129,3,1,1,1
2130,4,7,4,5
2131,4,4,7,1
2132,4,9,5,9
2133,4,2,0,4
2134,4,4,4,1
2135,4,6,8,8
2136,1,7,7,1
2137,1,1,2,3
2138,1,8,7,8
2139,4,2,1,3
2140,4,7,1,2
2141,4,2,8,1
2142,1,3,1,9
2143,1,9,3,1
2144,1,4,7,9
2145,3,2,6,2
2146,3,0,3,5
2147,3,7,8,2
2148,0,0,4,4
2149,0,8,4,1
2150,0,0,1,2
2151,5,1,8,1
2152,5,1,9,2
2153,5,8,7,3
2154,4,1,7,4
2155,4,7,2,0
2156,4,9,7,8
2157,3,2,6,4
2158,3,3,3,8
2159,3,3,5,9
2160,3,6,1,2
2161,3,7,6,5
2162,3,0,7,5
2163,1,4,9,9
2164,1,4,3,1
2165,1,5,5,7
2166,4,4,1,5
2167,4,1,4,5
2168,4,9,7,1
2169,5,0,5,5
2170,5,7,10,5
2171,5,9,9,3
2172,3,8,3,8
2173,3,0,4,6
2174,3,6,3,8
2175,5,4,8,6
2176,5,7,7,3
2177,5,1,4,1
2178,3,9,5,10
2179,3,0,10,8
2180,3,9,9,5
2181,3,5,7,2
2182,3,2,9,2
2183,3,6,7,10
2184,0,10,1,0
2185,0,2,1,1
2186,0,2,5,7
2187,0,9,4,6
2188,0,1,9,9
2189,0,1,5,1
2190,4,0,5,6
2191,4,9,1,4
2192,4,3,8,5
2193,0,8,6,2
2194,0,9,9,5
2195,0,7,3,2
2196,0,3,5,1
2197,0,9,4,4
2198,0,2,9,2
2199,3,3,4,8
2200,3,10,3,6
2201,3,2,8,9
2202,3,6,3,6
2203,3,3,7,8
2204,3,0,9,7
2205,1,1,9,9
2206,1,9,5,9
2207,1,1,9,2
2208,4,3,4,10
2209,4,1,8,7
2210,4,9,2,6
2211,0,1,2,10
2212,0,2,2,10
2213,0,2,2,2
2214,0,1,5,0
2215,0,2,5,8
2216,0,2,3,2
2217,0,1,2,3
2218,0,1,0,1
2219,0,6,0,2
2220,0,9,4,6
2221,0,1,0,3
2222,0,2,2,3
2223,5,7,5,1
2224,5,7,5,5
2225,5,7,2,0
2226,0,5,1,5
2227,0,9,3,10
2228,0,8,3,7
2229,5,8,8,1
2230,5,6,2,2
2231,5,9,6,0
2232,5,1,6,5
2233,5,0,0,8
2234,5,0,1,0
2235,5,7,9,3
2236,5,3,0,8
2237,5,7,10,5
2238,3,5,7,6
2239,3,10,1,9
2240,3,6,8,10
2241,2,9,5,5
2242,2,8,0,6
2243,2,1,0,7
2244,2,5,5,9
2245,2,5,10,1
2246,2,3,5,8
2247,3,7,8,5
2248,3,6,8,9
2249,3,6,9,0
2250,4,0,0,3
2251,4,2,9,6
2252,4,1,2,9
2253,5,7,8,3
2254,5,9,2,8
2255,5,3,5,4
2256,3,6,4,10
2257,3,6,4,6
2258,3,9,0,3
2259,2,8,1,6
2260,2,7,7,6
2261,2,2,10,9
2262,5,4,9,8
2263,5,9,5,9
2264,5,4,6,6
2265,0,6,0,3
2266,0,2,0,7
2267,0,2,5,8
2268,0,2,0,8
2269,0,9,0,10
2270,0,7,4,0
2271,2,2,4,7
2272,2,4,7,6
2273,2,4,0,6
2274,1,3,9,4
2275,1,10,9,1
2276,1,4,5,5
2277,0,6,1,5
2278,0,0,2,1
2279,0,4,2,4
2280,3,3,6,9
2281,3,7,6,3
2282,3,3,9,6
2283,2,7,6,7
2284,2,3,7,8
2285,2,1,0,2
2286,3,0,4,1
2287,3,2,3,2
2288,3,3,1,6
2289,5,10,7,2
2290,5,6,0,8
2291,5,2,2,8
2292,3,5,9,2
2293,3,6,8,2
2294,3,7,5,6
2295,4,3,5,6
2296,4,6,8,9
2297,4,7,9,8
2298,3,2,4,9
2299,3,1,6,1
2300,3,6,8,4
2301,0,6,3,3
2302,0,2,4,2
2303,0,7,2,4
2304,2,9,4,6
2305,2,2,10,9
2306,2,10,6,5
2307,2,0,9,5
2308,2,0,0,6
2309,2,7,0,6
2310,2,10,1,4
2311,2,10,1,2
2312,2,1,2,3
2313,1,1,5,5
2314,1,6,10,8
2315,1,4,0,5
2316,0,3,9,3
2317,0,6,2,10
2318,0,6,10,4
2319,2,9,2,9
2320,2,9,2,5
2321,2,0,0,1
2322,2,5,9,4
2323,2,4,10,5
2324,2,3,2,0
2325,4,6,4,10
2326,4,7,4,10
2327,4,1,0,7
2328,2,2,1,9
2329,2,5,2,10
2330,2,4,9,4
2331,1,1,5,3
2332,1,6,1,8
2333,1,1,4,7
2334,3,7,5,2
2335,3,6,3,1
2336,3,0,4,2
2337,1,2,9,5
2338,1,4,4,10
2339,1,5,6,9
2340,0,9,10,4
2341,0,4,10,1
2342,0,6,2,9
2343,0,9,0,8
2344,0,4,2,6
2345,0,6,0,10
2346,0,3,3,9
2347,0,3,4,6
2348,0,2,10,3
2349,0,1,0,9
2350,0,1,2,7
2351,0,5,2,8
2352,5,8,1,5
2353,5,2,7,3
2354,5,4,9,8
2355,5,5,6,5
2356,5,7,1,2
2357,5,1,1,8
2358,0,6,0,6
2359,0,6,0,10
2360,0,2,0,5
2361,3,2,1,8
2362,3,10,4,9
2363,3,1,5,2
2364,4,7,8,7
2365,4,8,4,10
2366,4,0,2,5
2367,1,6,10,9
2368,1,1,0,2
2369,1,4,7,0
2370,4,8,5,5
2371,4,6,10,6
2372,4,0,5,8
2373,0,1,8,0
2374,0,6,5,0
2375,0,2,1,0
2376,1,2,1,3
2377,1,5,8,7
2378,1,3,0,6
2379,4,7,2,10
2380,4,0,5,1
2381,4,7,4,5
2382,4,3,7,0
2383,4,6,2,7
2384,4,6,9,7
2385,3,9,7,5
2386,3,9,6,3
2387,3,9,1,10
2388,1,3,10,4
2389,1,3,3,0
2390,1,2,2,9
2391,3,0,7,7
2392,3,6,8,5
2393,3,6,7,9
2394,3,2,3,4
2395,3,1,4,6
2396,3,4,1,7
2397,4,2,6,5
2398,4,6,5,7
2399,4,6,5,9
2400,0,2,9,8
2401,0,6,10,0
2402,0,9,8,10
2403,1,7,10,0
2404,1,2,10,3
2405,1,7,9,7
2406,5,6,3,3
2407,5,5,6,5
2408,5,7,9,9
2409,1,6,1,5
2410,1,7,3,5
2411,1,7,8,9
2412,0,7,2,4
2413,0,9,7,6
2414,0,0,1,1
2415,0,8,1,1
2416,0,3,8,4
2417,0,8,7,3
2418,5,6,9,7
2419,5,5,10,1
2420,5,7,3,2
2421,3,3,2,0
2422,3,3,9,3
2423,3,3,3,6
2424,5,5,9,2
2425,5,6,1,5
2426,5,4,7,4
2427,3,1,1,6
2428,3,2,8,7
2429,3,3,4,9
2430,0,10,4,7
2431,0,2,9,5
2432,0,9,4,1
2433,4,9,2,1
2434,4,7,0,9
2435,4,9,2,6
2436,4,4,7,10
2437,4,4,9,4
2438,4,0,1,6
2439,5,10,10,4
2440,5,1,2,5
2441,5,4,1,8
2442,3,0,1,0
2443,3,8,8,10
2444,3,0,9,1
2445,4,6,1,7
2446,4,1,1,4
2447,4,0,0,4
2448,5,2,6,5
2449,5,10,6,7
2450,5,0,2,4
2451,0,7,9,10
2452,0,8,7,1
2453,0,2,6,9
2454,2,6,2,2
2455,2,2,5,5
2456,2,6,10,9
2457,2,0,1,10
2458,2,10,8,10
2459,2,9,9,5
2460,4,3,4,4
2461,4,3,4,4
2462,4,7,0,1
2463,0,6,3,8
2464,0,1,1,6
2465,0,4,7,1
2466,4,0,2,10
2467,4,6,1,5
2468,4,9,4,9
2469,3,5,0,9
2470,3,7,3,4
2471,3,6,3,0
2472,4,8,2,5
2473,4,5,5,1
2474,4,2,5,1
2475,4,7,8,10
2476,4,0,7,4
2477,4,3,5,4
2478,2,10,2,9
2479,2,5,2,0
2480,2,2,2,4
2481,2,8,6,2
2482,2,2,8,4
2483,2,2,2,9
2484,3,9,0,2
2485,3,4,8,3
2486,3,5,9,6
2487,2,5,3,5
2488,2,5,9,10
2489,2,2,2,4
2490,2,4,4,0
2491,2,7,2,4
2492,2,7,4,7
2493,0,5,8,5
2494,0,2,0,3
2495,0,1,2,1
2496,0,6,9,9
2497,0,3,1,3
2498,0,6,0,8
2499,1,3,1,1
2500,1,7,3,7
2501,1,3,5,9
2502,1,1,9,0
2503,1,5,3,9
2504,1,2,6,7
2505,5,5,7,0
2506,5,4,0,6
2507,5,1,3,4
2508,5,0,7,1
2509,5,7,2,8
2510,5,8,0,7
2511,0,6,4,2
2512,0,6,0,1
2513,0,6,3,2
2514,5,1,7,5
2515,5,6,8,5
2516,5,5,8,5
2517,0,9,2,2
2518,0,1,2,4
2519,0,2,1,6
2520,2,3,9,10
2521,2,9,1,5
2522,2,9,2,0
2523,2,5,5,3
2524,2,0,8,9
2525,2,5,6,5
2526,3,0,9,6
2527,3,9,6,3
2528,3,1,9,3
2529,3,2,7,2
2530,3,10,7,6
2531,3,6,8,1
2532,3,2,0,2
2533,3,2,3,10
2534,3,6,7,6
2535,4,7,7,7
2536,4,8,3,4
2537,4,8,9,10
2538,3,0,8,1
2539,3,1,9,9
2540,3,6,6,2
2541,3,1,3,9
2542,3,1,9,7
2543,3,2,6,6
2544,1,2,4,7
2545,1,1,9,7
2546,1,3,2,7
2547,3,1,0,0
2548,3,10,9,3
2549,3,6,9,0
2550,5,7,8,7
2551,5,7,8,7
2552,5,1,7,7
2553,4,1,7,7
2554,4,8,1,6
2555,4,9,2,9
2556,4,8,6,7
2557,4,8,6,4
2558,4,0,2,8
2559,3,9,6,7
2560,3,4,5,6
2561,3,7,4,3
2562,5,5,0,1
2563,5,6,3,8
2564,5,6,5,5
2565,1,9,9,9
2566,1,9,9,3
2567,1,3,3,6
2568,1,4,3,9
2569,1,7,0,7
2570,1,7,2,7
2571,3,6,0,0
2572,3,7,9,8
2573,3,5,10,7
2574,3,6,10,3
2575,3,1,2,3
2576,3,5,0,6
2577,1,2,1,1
2578,1,7,8,2
2579,1,2,0,1
2580,1,1,7,8
2581,1,2,8,3
2582,1,4,8,1
2583,2,8,4,6
2584,2,3,8,0
2585,2,3,6,3
2586,3,4,4,3
2587,3,1,5,9
2588,3,8,7,0
2589,1,2,9,0
2590,1,2,1,3
2591,1,7,0,5
2592,2,5,0,7
2593,2,5,6,5
2594,2,0,6,5
2595,2,7,7,4
2596,2,5,3,5
2597,2,2,2,7
2598,3,10,6,3
2599,3,1,10,6
2600,3,6,6,4
2601,3,0,4,9
2602,3,1,8,6
2603,3,7,1,6
2604,3,8,6,6
2605,3,0,9,8
2606,3,3,3,0
2607,3,8,7,3
2608,3,5,6,4
2609,3,1,8,3
2610,3,4,5,5
2611,3,7,9,10
2612,3,1,3,6
2613,1,0,9,3
2614,1,4,1,3
2615,1,5,7,4
2616,3,2,3,2
2617,3,5,3,2
2618,3,7,0,3
2619,3,6,10,3
