,mainVariableName,sub0,sub1,sub2
614,0,10,10,9
615,0,10,10,9
616,0,10,9,9
617,0,10,9,9
618,0,10,9,9
619,0,10,10,9
620,0,10,10,9
621,0,10,10,9
622,0,10,10,10
623,0,9,10,10
624,0,9,10,10
625,0,9,10,10
626,0,10,10,10
627,0,10,10,10
628,0,10,10,10
629,0,11,10,10
630,0,11,10,10
631,0,11,10,10
632,0,11,10,11
633,0,10,10,11
634,0,10,10,11
635,0,10,10,11
636,0,10,11,11
637,0,10,10,11
638,0,10,10,11
639,0,10,10,11
640,0,10,11,11
641,0,10,11,11
642,0,10,11,11
643,0,11,11,11
644,0,11,10,11
645,0,10,10,11
646,0,10,10,11
647,0,10,10,11
648,0,10,11,11
649,0,10,11,11
650,0,10,11,11
651,0,11,11,11
652,0,11,11,10
653,0,11,10,10
654,0,11,10,10
655,0,11,10,10
656,0,10,10,10
657,0,10,10,9
658,0,10,10,9
659,0,10,10,9
660,0,10,10,10
661,0,10,9,10
662,0,10,9,10
663,0,10,9,10
664,0,10,10,10
665,0,10,10,10
666,0,10,10,10
667,0,11,10,10
668,0,11,10,10
669,0,11,10,10
670,0,11,11,10
671,0,11,11,10
672,0,11,11,10
673,0,11,11,11
674,0,11,11,11
675,0,10,11,11
676,0,10,11,10
677,0,10,11,10
678,0,10,11,10
679,0,10,11,11
680,0,10,11,11
681,0,10,10,11
682,0,10,10,11
683,0,10,10,11
684,0,10,11,11
685,0,10,11,11
686,0,10,11,11
687,0,11,11,11
688,0,10,11,11
689,0,10,11,11
690,0,10,11,11
691,0,10,11,10
692,0,10,11,10
693,0,10,11,10
694,0,11,11,10
695,0,11,11,10
696,0,11,11,10
697,0,11,11,11
698,0,11,11,11
699,0,11,11,11
700,0,11,12,11
701,0,11,12,11
702,0,11,12,11
703,0,12,12,11
704,0,12,11,11
705,0,12,11,11
706,0,11,11,11
707,0,11,10,11
708,0,11,10,11
709,0,11,10,11
710,0,11,11,11
711,0,11,11,11
712,0,11,11,11
713,0,12,11,11
714,0,11,11,11
715,0,11,11,11
716,0,11,11,11
717,0,11,12,11
718,0,11,12,11
719,0,11,11,11
720,0,11,11,11
721,0,11,11,11
722,0,10,11,11
723,0,10,11,11
724,0,10,10,11
725,0,10,10,11
726,0,10,10,11
727,0,11,10,11
728,0,11,10,11
729,0,11,10,11
730,0,11,10,10
731,0,11,10,10
732,0,11,10,10
733,0,11,11,10
734,0,11,11,10
735,0,11,11,10
736,0,11,11,11
737,0,11,11,11
738,0,11,11,11
739,0,12,11,11
740,0,12,11,11
741,0,12,11,11
742,0,12,11,12
743,0,11,11,12
744,0,11,11,12
745,0,11,11,12
746,0,11,12,12
747,0,11,11,12
748,0,11,11,11
749,0,11,11,11
750,0,11,11,11
751,0,12,11,11
752,0,12,11,11
753,0,12,11,11
754,0,11,11,11
755,0,11,11,11
756,0,11,11,11
757,0,11,11,12
758,0,11,11,11
759,0,11,11,11
760,0,11,11,11
761,0,12,11,11
762,0,12,11,11
763,0,12,11,11
764,0,12,11,12
765,0,11,11,12
766,0,11,11,12
767,0,11,11,12
768,0,12,11,12
769,0,12,11,12
770,0,12,11,12
771,0,12,12,12
772,0,12,12,12
773,0,12,12,12
774,0,12,12,11
775,0,12,12,11
776,0,11,12,11
777,0,11,12,11
778,0,11,11,11
779,0,11,11,11
780,0,10,11,11
781,0,10,11,10
782,0,10,11,10
783,0,10,11,10
784,0,10,11,11
785,0,10,11,11
786,0,10,11,11
787,0,11,11,11
788,0,11,11,11
789,0,11,11,11
790,0,12,11,11
791,0,11,11,11
792,0,11,11,11
793,0,11,11,10
794,0,11,11,10
795,0,11,11,10
796,0,10,11,10
797,0,10,11,10
798,0,10,11,10
799,0,10,11,11
800,0,10,11,10
801,0,10,11,10
802,0,10,11,10
803,0,10,11,11
804,0,10,11,11
805,0,10,11,11
806,0,11,11,11
807,0,11,11,11
808,0,11,11,11
809,0,11,12,11
810,0,11,11,11
811,0,11,11,11
812,0,11,11,11
813,0,11,12,11
814,0,11,12,11
815,0,11,11,11
816,0,11,11,11
817,0,11,11,11
818,0,11,12,11
819,0,11,12,11
820,0,11,11,11
821,0,11,10,11
822,0,11,10,11
823,0,11,10,11
824,0,11,11,11
825,0,11,11,11
826,0,11,11,10
827,0,11,11,10
828,0,11,11,10
829,0,11,11,11
830,0,11,11,11
831,0,11,11,11
832,0,11,11,12
833,0,11,11,12
834,0,11,11,11
835,0,11,11,11
836,0,11,10,11
837,0,11,10,11
838,0,11,10,10
839,0,11,10,10
840,0,11,10,10
841,0,11,11,10
842,0,11,11,10
843,0,11,11,10
844,0,10,11,10
845,0,10,11,10
846,0,10,11,10
847,0,11,11,10
848,0,11,11,10
849,0,11,11,10
850,0,11,11,11
851,0,10,11,11
852,0,10,11,11
853,0,10,10,11
854,0,10,10,11
855,0,10,10,11
856,0,11,10,11
857,0,11,10,11
858,0,11,10,11
859,0,10,10,11
860,0,10,10,11
861,0,10,10,10
862,0,10,10,10
863,0,10,10,10
864,0,11,10,10
865,0,11,10,10
866,0,11,10,10
867,0,11,11,10
868,0,11,11,10
869,0,11,10,10
870,0,11,10,10
871,0,11,10,10
872,0,11,10,11
873,0,11,10,11
874,0,11,10,11
875,0,11,10,10
876,0,11,10,10
877,0,11,10,10
878,0,11,11,10
879,0,11,11,10
880,0,11,10,10
881,0,11,10,10
882,0,11,10,10
883,0,10,10,10
884,0,9,10,10
885,0,9,10,10
886,0,9,10,9
887,0,9,10,9
888,0,9,10,9
889,0,9,10,10
890,0,9,10,10
891,0,9,10,10
892,0,10,10,10
893,0,10,10,10
894,0,10,10,10
895,0,10,11,10
896,0,10,11,10
897,0,10,11,10
898,0,11,11,10
899,0,11,11,10
900,0,11,11,10
901,0,11,11,11
902,0,11,11,11
903,0,10,11,11
904,0,10,11,11
905,0,10,11,11
906,0,11,11,11
907,0,11,11,10
908,0,11,11,10
909,0,11,11,10
910,0,11,11,11
911,0,11,11,11
912,0,11,11,11
913,0,11,10,11
914,0,11,10,10
915,0,11,10,10
916,0,11,10,10
917,0,11,11,10
918,0,11,11,10
919,0,11,11,10
920,0,11,10,10
921,0,11,10,10
922,0,10,10,10
923,0,10,10,10
924,0,10,10,10
925,0,10,10,11
926,0,10,10,11
927,0,10,10,10
928,0,10,10,10
929,0,10,10,10
930,0,10,10,11
931,0,10,10,10
932,0,10,10,10
933,0,10,10,10
934,0,10,10,11
935,0,10,10,11
936,0,10,10,11
937,0,10,11,11
938,0,10,11,11
939,0,10,11,11
940,0,11,11,11
941,0,11,11,11
942,0,11,11,11
943,0,11,12,11
944,0,11,12,11
945,0,11,12,11
946,0,12,12,11
947,0,12,12,11
948,0,12,12,11
949,0,12,11,11
950,0,12,11,11
951,0,12,11,11
952,0,12,11,12
953,0,12,11,12
954,0,12,11,12
955,0,12,12,12
956,0,12,11,12
957,0,12,11,12
958,0,11,11,12
959,0,11,11,12
960,0,11,11,12
961,0,11,12,12
962,0,11,12,12
963,0,11,12,12
964,0,12,12,12
965,0,12,12,12
966,0,12,12,12
967,1,0,0,0
968,1,0,0,0
969,1,0,0,0
970,1,0,1,0
971,1,0,1,0
972,1,0,1,0
973,1,0,0,0
974,0,12,12,12
975,0,12,12,12
976,0,12,12,11
977,0,12,12,11
978,0,12,12,11
979,0,12,12,12
980,0,11,12,12
981,0,11,12,12
982,0,11,12,11
983,0,11,12,11
984,0,11,12,11
985,0,12,12,11
986,0,12,12,11
987,0,12,12,11
988,0,12,12,12
989,0,12,12,12
990,0,12,12,12
991,1,0,0,0
992,1,0,0,0
993,1,0,0,0
994,1,0,1,0
995,1,0,1,0
996,1,0,1,0
997,1,1,1,0
998,1,0,1,0
999,1,0,1,0
1000,1,0,1,0
1001,1,1,1,0
1002,1,1,1,0
1003,1,1,0,0
1004,1,1,0,0
1005,1,0,0,0
1006,1,0,0,0
1007,1,0,0,0
1008,1,0,0,1
1009,1,0,0,1
1010,1,0,0,1
1011,1,0,1,1
1012,1,0,1,1
1013,1,0,1,1
1014,1,0,1,0
1015,1,0,0,0
1016,1,0,0,0
1017,1,0,0,0
1018,0,12,12,12
1019,0,12,12,12
1020,0,12,11,12
1021,0,12,11,12
1022,0,12,11,12
1023,0,12,12,12
1024,0,12,12,12
1025,0,12,12,12
1026,1,0,0,0
1027,1,0,0,0
1028,1,0,0,0
1029,1,0,1,0
1030,1,0,0,0
1031,1,0,0,0
1032,1,0,0,0
1033,1,0,0,1
1034,1,0,0,1
1035,1,0,0,1
1036,1,1,0,1
1037,1,1,0,0
1038,1,1,0,0
1039,1,1,0,0
1040,1,1,0,1
1041,1,1,0,1
1042,1,1,0,1
1043,1,0,0,1
1044,1,0,0,1
1045,1,0,0,1
1046,1,0,0,0
1047,1,0,0,0
1048,1,0,0,0
1049,0,12,12,12
1050,0,12,12,12
1051,0,12,12,12
1052,1,0,0,0
1053,1,0,0,0
1054,1,0,0,0
1055,1,0,1,0
1056,1,0,1,0
1057,1,0,1,0
1058,1,1,1,0
1059,1,1,1,0
1060,1,1,1,0
1061,1,0,1,0
1062,1,0,0,0
1063,1,0,0,0
1064,0,12,12,12
1065,0,12,12,12
1066,0,12,12,12
1067,1,0,0,0
1068,0,12,12,12
1069,0,12,12,12
1070,0,12,12,12
1071,1,0,0,0
1072,1,0,0,0
1073,1,0,0,0
1074,1,1,0,0
1075,1,0,0,0
1076,0,12,12,12
1077,0,12,12,12
1078,0,12,12,12
1079,1,0,0,0
1080,1,0,0,0
1081,1,0,0,0
1082,1,0,1,0
1083,1,0,1,0
1084,1,0,1,0
1085,1,1,1,0
1086,1,1,1,0
1087,1,1,1,0
1088,1,1,0,0
1089,1,1,0,0
1090,1,1,0,0
1091,1,1,0,1
1092,1,1,0,1
1093,1,1,0,1
1094,1,1,1,1
1095,1,1,1,1
1096,1,1,1,1
1097,1,1,2,1
1098,1,1,1,1
1099,1,1,1,1
1100,1,1,0,1
1101,1,1,0,1
1102,1,1,0,1
1103,1,1,1,1
1104,1,1,1,1
1105,1,1,1,1
1106,1,1,0,1
1107,1,1,0,1
1108,1,1,0,1
1109,1,1,1,1
1110,1,1,1,1
1111,1,1,1,1
1112,1,1,1,0
1113,1,1,1,0
1114,1,1,1,0
1115,1,1,0,0
1116,1,1,0,0
1117,1,1,0,0
1118,1,1,1,0
1119,1,1,1,0
1120,1,1,1,0
1121,1,1,1,1
1122,1,1,1,1
1123,1,1,1,1
1124,1,1,2,1
1125,1,1,1,1
1126,1,1,1,1
1127,1,1,1,1
1128,1,1,2,1
1129,1,1,2,1
1130,1,1,2,1
1131,1,1,2,2
1132,1,1,2,1
1133,1,1,2,1
1134,1,1,2,1
1135,1,1,2,2
1136,1,1,2,1
1137,1,1,1,1
1138,1,1,1,1
1139,1,1,1,1
1140,1,1,2,1
1141,1,1,2,1
1142,1,1,2,1
1143,1,1,2,2
1144,1,1,2,1
1145,1,1,1,1
1146,1,1,1,1
1147,1,1,1,1
1148,1,1,2,1
1149,1,1,2,1
1150,1,1,2,1
1151,1,1,1,1
1152,1,1,1,1
1153,1,1,1,1
1154,1,2,1,1
1155,1,2,1,1
1156,1,2,1,1
1157,1,2,2,1
1158,1,1,2,1
1159,1,1,2,1
1160,1,1,2,1
1161,1,1,2,2
1162,1,1,2,2
1163,1,1,2,2
1164,1,2,2,2
1165,1,2,2,1
1166,1,2,2,1
1167,1,2,2,1
1168,1,2,2,2
1169,1,2,2,2
1170,1,2,2,2
1171,1,2,3,2
1172,1,2,2,2
1173,1,2,2,2
1174,1,2,2,2
1175,1,2,3,2
1176,1,2,3,2
1177,1,2,3,2
1178,1,2,2,2
1179,1,2,2,2
1180,1,2,2,2
1181,1,3,2,2
1182,1,3,2,2
1183,1,3,2,2
1184,1,3,3,2
1185,1,3,2,2
1186,1,3,2,2
1187,1,2,2,2
1188,1,1,2,2
1189,1,1,2,2
1190,1,1,2,2
1191,1,2,2,2
1192,1,2,2,2
1193,1,1,2,2
1194,1,1,2,2
1195,1,1,2,2
1196,1,2,2,2
1197,1,2,2,2
1198,1,2,2,2
1199,1,2,3,2
1200,1,2,3,2
1201,1,2,2,2
1202,1,1,2,2
1203,1,1,2,2
1204,1,1,2,2
1205,1,2,2,2
1206,1,2,2,2
1207,1,2,2,1
1208,1,2,2,1
1209,1,2,2,1
1210,1,2,2,2
1211,1,2,2,2
1212,1,2,2,2
1213,1,2,2,3
1214,1,2,2,3
1215,1,2,2,2
1216,1,2,2,2
1217,1,2,2,1
1218,1,2,2,1
1219,1,2,2,1
1220,1,2,2,2
1221,1,2,2,2
1222,1,2,2,2
1223,1,2,2,1
1224,1,2,1,1
1225,1,2,1,1
1226,1,2,1,1
1227,1,2,1,2
1228,1,2,1,2
1229,1,2,1,2
1230,1,2,2,2
1231,1,2,2,2
1232,1,2,2,2
1233,1,2,2,3
1234,1,2,2,3
1235,1,2,2,3
1236,1,2,2,2
1237,1,2,2,2
1238,1,2,2,1
1239,1,2,2,1
1240,1,2,2,1
1241,1,2,2,2
1242,1,2,2,2
1243,1,2,2,2
1244,1,3,2,2
1245,1,3,2,2
1246,1,3,2,2
1247,1,3,3,2
1248,1,3,3,2
1249,1,3,3,2
1250,1,3,3,3
1251,1,3,3,3
1252,1,3,3,3
1253,1,4,3,3
1254,1,4,3,3
1255,1,4,3,3
1256,1,4,3,4
1257,1,4,3,4
1258,1,4,3,4
1259,1,4,4,4
1260,1,4,4,4
1261,1,3,4,4
1262,1,3,4,4
1263,1,3,4,4
1264,1,4,4,4
1265,1,4,4,4
1266,1,4,4,4
1267,1,4,4,3
1268,1,4,4,3
1269,1,4,4,3
1270,1,4,4,4
1271,1,4,4,4
1272,1,4,4,4
1273,1,4,4,5
1274,1,4,4,5
1275,1,4,4,5
1276,1,4,5,5
1277,1,4,5,5
1278,1,4,5,5
1279,1,5,5,5
1280,1,5,4,5
1281,1,5,4,4
1282,1,5,4,4
1283,1,5,4,4
1284,1,5,5,4
1285,1,5,5,4
1286,1,5,5,4
1287,1,5,5,5
1288,1,5,5,5
1289,1,5,5,5
1290,1,6,5,5
1291,1,6,5,5
1292,1,6,5,5
1293,1,6,6,5
1294,1,6,6,5
1295,1,6,6,5
1296,1,6,6,6
1297,1,6,6,6
1298,1,6,6,6
1299,1,6,7,6
1300,1,6,6,6
1301,1,6,6,6
1302,1,6,5,6
1303,1,6,5,6
1304,1,6,5,6
1305,1,6,6,6
1306,1,6,6,6
1307,1,6,6,6
1308,1,6,6,7
1309,1,6,6,7
1310,1,6,6,6
1311,1,6,6,6
1312,1,6,6,6
1313,1,6,6,7
1314,1,6,6,6
1315,1,6,6,6
1316,1,6,5,6
1317,1,6,5,6
1318,1,6,5,6
1319,1,6,6,6
1320,1,6,6,6
1321,1,6,6,6
1322,1,6,7,6
1323,1,6,7,6
1324,1,6,7,6
1325,1,6,7,7
1326,1,6,7,6
1327,1,6,7,6
1328,1,6,6,6
1329,1,6,5,6
1330,1,6,5,6
1331,1,6,5,6
1332,1,6,6,6
1333,1,6,6,6
1334,1,6,6,6
1335,1,7,6,6
1336,1,7,6,6
1337,1,7,6,6
1338,1,7,6,7
1339,1,7,6,7
1340,1,6,6,7
1341,1,6,6,7
1342,1,6,6,6
1343,1,6,6,6
1344,1,6,6,6
1345,1,6,7,6
1346,1,6,6,6
1347,1,5,6,6
1348,1,5,6,6
1349,1,5,6,6
1350,1,6,6,6
1351,1,6,6,6
1352,1,6,6,6
1353,1,6,6,7
1354,1,6,6,7
1355,1,6,6,7
1356,1,6,7,7
1357,1,6,7,7
